transaction_id,buy_transaction_id,ticker,close_date,entry_price,exit_price,pnl,pnl_pct,exit_reason,holding_days,regime_at_entry,regime_at_exit,composite_score_at_entry,signal_rank_at_entry,summary,what_worked,what_failed,pattern_tags,recommendation
cfef5926,1e22304a,GRCE,2026-03-19,4.4,4.28,-3013.56,-2.73,INTELLIGENCE,3,SIDEWAYS,SIDEWAYS,0.0,,Loss taken: GRCE closed at -2.7%,[],"[""Trade lost money: -2.7%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
05e3d055,acf59ebf,NTR,2026-03-19,79.79,76.01,-3764.88,-4.74,INTELLIGENCE,2,SIDEWAYS,SIDEWAYS,0.0,,Loss taken: NTR closed at -4.7%,[],"[""Trade lost money: -4.7%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
afcbc482,e6faa1ba,UNF,2026-03-19,273.81,265.5,-4819.8,-3.03,INTELLIGENCE,2,SIDEWAYS,SIDEWAYS,0.0,,Loss taken: UNF closed at -3.0%,[],"[""Trade lost money: -3.0%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
3a538481,0fd45307,SOBO,2026-03-19,33.95,33.58,-666.0,-1.09,INTELLIGENCE,2,SIDEWAYS,SIDEWAYS,0.0,,Loss taken: SOBO closed at -1.1%,[],"[""Trade lost money: -1.1%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
6ee85b1c,8bd0a716,KOP,2026-03-19,37.17,37.45,380.52,0.75,INTELLIGENCE,2,SIDEWAYS,SIDEWAYS,0.0,,Profitable exit: KOP closed at +0.8%,"[""Trade was profitable: +0.8%""]",[],[],Continue current strategy - trade executed as planned
30363e9c,bc35a0d5,GLRE,2026-03-19,16.24,16.24,0.0,0.0,INTELLIGENCE,0,SIDEWAYS,SIDEWAYS,0.0,,Profitable exit: GLRE closed at +0.0%,"[""Trade was profitable: +0.0%""]",[],[],Continue current strategy - trade executed as planned
70a70827,5fea8c2f,NERV,2026-03-23,7.3,6.97,-8250.0,-4.52,STOP_LOSS,12,UNKNOWN,BEAR,0.0,,Stop loss: NERV lost 4.5% in 12 days,[],"[""Trade lost money: -4.5%"", ""Stop loss triggered - thesis invalidated""]",[],Stop loss worked as intended - review if stop level was appropriate
b8a4ea84,cbacdde2,ACDC,2026-03-23,6.55,6.15,-7511.2,-6.11,STOP_LOSS,4,SIDEWAYS,BEAR,0.0,,Stop loss: ACDC lost 6.1% in 4 days,[],"[""Trade lost money: -6.1%"", ""Stop loss triggered - thesis invalidated"", ""Regime changed from SIDEWAYS to BEAR during hold""]","[""regime_change""]",Monitor regime more closely - consider tighter stops during transitions
15b957f8,c3d36117,CNTA,2026-03-23,28.34,26.16,-4242.28,-7.69,STOP_LOSS,4,SIDEWAYS,BEAR,0.0,,Stop loss: CNTA lost 7.7% in 4 days,[],"[""Trade lost money: -7.7%"", ""Stop loss triggered - thesis invalidated"", ""Regime changed from SIDEWAYS to BEAR during hold""]","[""regime_change""]",Monitor regime more closely - consider tighter stops during transitions
cd064ad0,30709f95,EQNR,2026-03-23,34.38,38.99,11525.0,13.41,INTELLIGENCE,11,SIDEWAYS,BEAR,0.0,,Profitable exit: EQNR closed at +13.4%,"[""Trade was profitable: +13.4%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
5bfe1a42,50c57b1b,CF,2026-03-23,122.13,118.11,-10066.08,-3.29,INTELLIGENCE,6,SIDEWAYS,BEAR,0.0,,Loss taken: CF closed at -3.3%,[],"[""Trade lost money: -3.3%"", ""Regime changed from SIDEWAYS to BEAR during hold""]","[""regime_change""]",Monitor regime more closely - consider tighter stops during transitions
fc3785ee,dcb479e9,FIVE,2026-03-23,235.5,230.85,-3478.2,-1.97,INTELLIGENCE,4,SIDEWAYS,BEAR,0.0,,Loss taken: FIVE closed at -2.0%,[],"[""Trade lost money: -2.0%"", ""Regime changed from SIDEWAYS to BEAR during hold""]","[""regime_change""]",Monitor regime more closely - consider tighter stops during transitions
8e602d99,e149dc66,GRCE,2026-03-23,4.28,4.42,2865.38,3.27,INTELLIGENCE,4,SIDEWAYS,BEAR,0.0,,Profitable exit: GRCE closed at +3.3%,"[""Trade was profitable: +3.3%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
f0de6557,a3f36b03,GLRE,2026-03-23,16.57,16.53,-100.12,-0.24,INTELLIGENCE,0,BEAR,SIDEWAYS,0.0,,Loss taken: GLRE closed at -0.2%,[],"[""Trade lost money: -0.2%"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from BEAR to SIDEWAYS during hold""]","[""quick_stop"", ""regime_change""]",Review entry timing - consider waiting for pullbacks before entry
cdc2f1cf,0df9ec86,YPF,2026-03-23,41.59,41.32,-675.0,-0.65,INTELLIGENCE,4,SIDEWAYS,SIDEWAYS,0.0,,Loss taken: YPF closed at -0.6%,[],"[""Trade lost money: -0.6%""]",[],Document lessons and move on - losses are part of trading
72255817,81d75e18,GPOR,2026-03-23,209.06,207.42,-242.72,-0.78,INTELLIGENCE,0,SIDEWAYS,SIDEWAYS,0.0,,Loss taken: GPOR closed at -0.8%,[],"[""Trade lost money: -0.8%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
e661e457,db7d91b3,SOBO,2026-03-23,33.58,33.11,-2375.85,-1.4,INTELLIGENCE,4,SIDEWAYS,SIDEWAYS,0.0,,Loss taken: SOBO closed at -1.4%,[],"[""Trade lost money: -1.4%""]",[],Document lessons and move on - losses are part of trading
aa0fc238,58ceb97e,SOBO,2026-03-25,34.55,34.0,-1077.45,-1.59,INTELLIGENCE,1,BEAR,BEAR,0.0,,Loss taken: SOBO closed at -1.6%,[],"[""Trade lost money: -1.6%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
39c3335e,dc64fd57,TRMD,2026-03-25,28.17,27.84,-724.68,-1.17,INTELLIGENCE,1,BEAR,BEAR,0.0,,Loss taken: TRMD closed at -1.2%,[],"[""Trade lost money: -1.2%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
0fa6e7da,739f66be,OOMA,2026-03-25,14.16,14.16,0.0,0.0,INTELLIGENCE,1,BEAR,BEAR,0.0,,Profitable exit: OOMA closed at +0.0%,"[""Trade was profitable: +0.0%""]",[],[],Continue current strategy - trade executed as planned
8d604ba2,4a98c58e,GLRE,2026-03-25T10:20:30,16.89,16.96,245.0,0.41,INTELLIGENCE,1,BEAR,SIDEWAYS,0.0,,Profitable exit: GLRE closed at +0.4%,"[""Trade was profitable: +0.4%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
3ec42f07,033cc628,DAC,2026-03-25T10:20:30,114.47,114.67,98.8,0.17,INTELLIGENCE,2,SIDEWAYS,SIDEWAYS,0.0,,Profitable exit: DAC closed at +0.2%,"[""Trade was profitable: +0.2%""]",[],[],Continue current strategy - trade executed as planned
55da2df2,ca0a0158,SOBO,2026-03-25T16:46:02,33.97,34.3,164.34,0.97,INTELLIGENCE,0,SIDEWAYS,BEAR,0.0,,Profitable exit: SOBO closed at +1.0%,"[""Trade was profitable: +1.0%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
55cb8094,8bf6b00e,TRMD,2026-03-25T16:46:02,27.71,27.65,-121.8,-0.22,INTELLIGENCE,0,SIDEWAYS,BEAR,0.0,,Loss taken: TRMD closed at -0.2%,[],"[""Trade lost money: -0.2%"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to BEAR during hold""]","[""quick_stop"", ""regime_change""]",Review entry timing - consider waiting for pullbacks before entry
40a4cb77,fa624ead,TERN,2026-03-26T12:39:43,52.93,52.83,-109.8,-0.19,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: TERN closed at -0.2%,[],"[""Trade lost money: -0.2%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
db90925e,7b234586,GLRE,2026-03-26T12:39:43,17.06,16.79,-864.0,-1.58,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: GLRE closed at -1.6%,[],"[""Trade lost money: -1.6%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
185989ff,74eca742,ADEA,2026-03-26T18:54:29,24.79,24.3,-732.06,-1.98,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: ADEA closed at -2.0%,[],"[""Trade lost money: -2.0%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
62e3f1c5,804b8518,IPI,2026-03-26T18:54:29,42.23,42.18,-74.25,-0.12,INTELLIGENCE,1,SIDEWAYS,BEAR,0.0,,Loss taken: IPI closed at -0.1%,[],"[""Trade lost money: -0.1%"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to BEAR during hold""]","[""quick_stop"", ""regime_change""]",Review entry timing - consider waiting for pullbacks before entry
d9d72359,82749817,STRO,2026-03-26T21:00:47,25.18,25.0,-285.84,-0.71,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: STRO closed at -0.7%,[],"[""Trade lost money: -0.7%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
9d47753b,14ab2f03,TERN,2026-03-26T21:00:47,53.17,52.86,-108.5,-0.58,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: TERN closed at -0.6%,[],"[""Trade lost money: -0.6%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
3ce5774e,9107b141,INTT,2026-03-26T21:00:47,14.26,14.26,0.0,0.0,INTELLIGENCE,0,BEAR,BEAR,0.0,,Profitable exit: INTT closed at +0.0%,"[""Trade was profitable: +0.0%""]",[],[],Continue current strategy - trade executed as planned
a8d6b0c2,0185d3bf,GLRE,2026-03-26T21:23:35,17.12,17.12,0.0,0.0,INTELLIGENCE,0,BEAR,BEAR,0.0,,Profitable exit: GLRE closed at +0.0%,"[""Trade was profitable: +0.0%""]",[],[],Continue current strategy - trade executed as planned
98d35703,4eb93c0b,UNFI,2026-03-26T21:23:35,45.2,45.2,0.0,0.0,INTELLIGENCE,0,BEAR,BEAR,0.0,,Profitable exit: UNFI closed at +0.0%,"[""Trade was profitable: +0.0%""]",[],[],Continue current strategy - trade executed as planned
693b8d25,049544e3,OOMA,2026-03-27T09:37:13,14.35,14.01,-204.0,-2.37,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: OOMA closed at -2.4%,[],"[""Trade lost money: -2.4%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
699646fe,f7fff840,SCHL,2026-03-27T09:37:13,39.5,39.19,-82.46,-0.78,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: SCHL closed at -0.8%,[],"[""Trade lost money: -0.8%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
88a815dc,60420237,INTT,2026-03-27T09:37:13,14.26,14.2,-42.0,-0.42,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: INTT closed at -0.4%,[],"[""Trade lost money: -0.4%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
da717b61,dc80420d,LXU,2026-03-27T18:43:04,14.31,16.03,8600.0,12.02,STOP_LOSS,4,BEAR,BEAR,0.0,,Profitable exit: LXU closed at +12.0%,"[""Trade was profitable: +12.0%""]",[],[],Continue current strategy - trade executed as planned
81706d6d,6d40f644,CQP,2026-03-27T18:43:04,69.49,64.75,-3782.52,-6.82,STOP_LOSS,0,BEAR,BEAR,0.0,,Stop loss: CQP lost 6.8% in 0 days,[],"[""Trade lost money: -6.8%"", ""Stop loss triggered - thesis invalidated"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
90aa4d1b,4afbf168,SMC,2026-03-27T18:43:04,33.33,31.13,-2151.6,-6.6,STOP_LOSS,0,BEAR,BEAR,0.0,,Stop loss: SMC lost 6.6% in 0 days,[],"[""Trade lost money: -6.6%"", ""Stop loss triggered - thesis invalidated"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
7975d9b1,ce3eb176,AESI,2026-03-27T18:43:04,14.07,13.3,-1540.0,-5.47,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: AESI closed at -5.5%,[],"[""Trade lost money: -5.5%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
bef4c81b,fab4cad6,FLNG,2026-03-29T18:47:04,28.93,30.56,10655.31,5.63,INTELLIGENCE,18,SIDEWAYS,BEAR,0.0,,Profitable exit: FLNG closed at +5.6%,"[""Trade was profitable: +5.6%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
f8213da5,4b4e51bf,SCHL,2026-03-29T18:47:04,39.09,38.98,-87.12,-0.28,INTELLIGENCE,2,BEAR,BEAR,0.0,,Loss taken: SCHL closed at -0.3%,[],"[""Trade lost money: -0.3%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
12ad8dc4,0042ba85,GRNT,2026-03-29T18:47:04,5.9,5.84,-204.12,-1.02,INTELLIGENCE,2,BEAR,BEAR,0.0,,Loss taken: GRNT closed at -1.0%,[],"[""Trade lost money: -1.0%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
02b3e397,2d407ce8,ADEA,2026-03-29T18:47:04,24.2,24.3,80.5,0.41,INTELLIGENCE,2,BEAR,BEAR,0.0,,Profitable exit: ADEA closed at +0.4%,"[""Trade was profitable: +0.4%""]",[],[],Continue current strategy - trade executed as planned
bd57461e,f815033f,LOCO,2026-03-30T09:37:54,13.92,13.93,24.8,0.07,INTELLIGENCE,2,BEAR,BEAR,0.0,,Profitable exit: LOCO closed at +0.1%,"[""Trade was profitable: +0.1%""]",[],[],Continue current strategy - trade executed as planned
81bd4248,7930cf5b,INTT,2026-03-30T09:37:54,14.03,13.86,-319.43,-1.21,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: INTT closed at -1.2%,[],"[""Trade lost money: -1.2%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
737a1cc9,a5cf1469,DK,2026-03-30T09:37:54,48.35,47.28,-494.34,-2.21,INTELLIGENCE,2,BEAR,BEAR,0.0,,Loss taken: DK closed at -2.2%,[],"[""Trade lost money: -2.2%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
0a53d223,54983ae9,GLRE,2026-03-30T09:37:54,16.76,16.76,0.0,0.0,INTELLIGENCE,2,BEAR,BEAR,0.0,,Profitable exit: GLRE closed at +0.0%,"[""Trade was profitable: +0.0%""]",[],[],Continue current strategy - trade executed as planned
2c89b2d8,59bd2dd3,AR,2026-03-30T09:37:54,44.97,44.9,-28.0,-0.16,INTELLIGENCE,3,BEAR,BEAR,0.0,,Loss taken: AR closed at -0.2%,[],"[""Trade lost money: -0.2%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
a06833f4,4c912838,ADEA,2026-03-30T18:45:35,24.47,23.0,-3675.0,-6.01,STOP_LOSS,0,BEAR,BEAR,0.0,,Stop loss: ADEA lost 6.0% in 0 days,[],"[""Trade lost money: -6.0%"", ""Stop loss triggered - thesis invalidated"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
c384d7d5,f3534302,NGS,2026-03-30T18:45:35,39.04,37.46,-2370.0,-4.05,INTELLIGENCE,7,BEAR,BEAR,0.0,,Loss taken: NGS closed at -4.0%,[],"[""Trade lost money: -4.0%""]",[],Document lessons and move on - losses are part of trading
78f6393c,3d9047ca,LAUR,2026-03-30T18:45:35,34.52,33.91,-1501.82,-1.77,INTELLIGENCE,7,SIDEWAYS,BEAR,0.0,,Loss taken: LAUR closed at -1.8%,[],"[""Trade lost money: -1.8%"", ""Regime changed from SIDEWAYS to BEAR during hold""]","[""regime_change""]",Monitor regime more closely - consider tighter stops during transitions
821910e4,df9a1919,LNG,2026-03-31T14:20:00,250.32,280.7,30349.62,12.14,STOP_LOSS,20,UNKNOWN,BEAR,0.0,,Profitable exit: LNG closed at +12.1%,"[""Trade was profitable: +12.1%""]",[],[],Continue current strategy - trade executed as planned
d4bb8783,4db119f2,SWBI,2026-03-31T14:20:00,14.19,14.37,810.0,1.27,INTELLIGENCE,8,BEAR,BEAR,0.0,,Profitable exit: SWBI closed at +1.3%,"[""Trade was profitable: +1.3%""]",[],[],Continue current strategy - trade executed as planned
c43bf687,e2276432,CF,2026-03-31T14:20:00,118.0,129.41,15951.18,9.67,STOP_LOSS,8,BEAR,BEAR,0.0,,Profitable exit: CF closed at +9.7%,"[""Trade was profitable: +9.7%""]",[],[],Continue current strategy - trade executed as planned
97e0672b,0ecc12ef,PARR,2026-03-31T14:20:00,57.6,61.99,7844.93,7.62,STOP_LOSS,8,SIDEWAYS,BEAR,0.0,,Profitable exit: PARR closed at +7.6%,"[""Trade was profitable: +7.6%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
04b6317b,b8910ad3,AESI,2026-03-31T14:20:00,12.96,13.01,255.0,0.39,INTELLIGENCE,1,BEAR,BEAR,0.0,,Profitable exit: AESI closed at +0.4%,"[""Trade was profitable: +0.4%""]",[],[],Continue current strategy - trade executed as planned
b816fa27,adc5831e,ACTG,2026-03-31T14:20:00,4.84,4.84,0.0,0.0,INTELLIGENCE,1,BEAR,BEAR,0.0,,Profitable exit: ACTG closed at +0.0%,"[""Trade was profitable: +0.0%""]",[],[],Continue current strategy - trade executed as planned
7fbe7273,aa77d854,CQP,2026-03-31T14:20:00,66.0,64.31,-1521.0,-2.56,INTELLIGENCE,1,BEAR,BEAR,0.0,,Loss taken: CQP closed at -2.6%,[],"[""Trade lost money: -2.6%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
fb95462b,3d7b3ca0,AR,2026-03-31T14:20:00,44.23,42.22,-3015.0,-4.54,INTELLIGENCE,0,BEAR,BEAR,0.0,,Loss taken: AR closed at -4.5%,[],"[""Trade lost money: -4.5%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
aceed794,044cfddd,MNR,2026-03-31T14:20:00,14.44,13.78,-1664.52,-4.57,INTELLIGENCE,1,BEAR,BEAR,0.0,,Loss taken: MNR closed at -4.6%,[],"[""Trade lost money: -4.6%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
5365d9a8,76986a1a,VLO,2026-03-31T14:20:00,248.75,244.53,-839.78,-1.7,INTELLIGENCE,4,BEAR,BEAR,0.0,,Loss taken: VLO closed at -1.7%,[],"[""Trade lost money: -1.7%""]",[],Document lessons and move on - losses are part of trading
fa92fa2f,4adc4c73,OXY,2026-04-01T09:08:59,57.06,63.09,33273.54,10.57,STOP_LOSS,16,SIDEWAYS,BEAR,0.0,,Profitable exit: OXY closed at +10.6%,"[""Trade was profitable: +10.6%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
cac24c32,3e5fcad1,MUR,2026-04-01T09:08:59,35.84,40.26,26520.0,12.33,STOP_LOSS,16,SIDEWAYS,BEAR,0.0,,Profitable exit: MUR closed at +12.3%,"[""Trade was profitable: +12.3%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
29bbb7a4,6cf46906,REPX,2026-04-01T09:08:59,32.06,34.33,45400.0,7.08,STOP_LOSS,22,SIDEWAYS,BEAR,0.0,,Profitable exit: REPX closed at +7.1%,"[""Trade was profitable: +7.1%""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
232dbfcd,b3b37c7a,EQNR,2026-04-01T09:08:59,39.03,40.64,8050.0,4.13,STOP_LOSS,9,BEAR,BEAR,0.0,,Profitable exit: EQNR closed at +4.1%,"[""Trade was profitable: +4.1%""]",[],[],Continue current strategy - trade executed as planned
457db6c4,2b18d7b5,PTEN,2026-04-01T09:08:59,11.15,10.55,-379.8,-5.38,INTELLIGENCE,1,BEAR,BEAR,0.0,,Loss taken: PTEN closed at -5.4%,[],"[""Trade lost money: -5.4%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
